leg,start_time_s,end_time_s,duration_s,exceeds_off_debounce,bounded_by_recontact
fr,137.672297554,138.643649536,0.971351982,True,True
fr,140.894784726,141.81505195,0.920267224,True,True
fr,141.973508609,142.985776409,1.0122678,True,True
fr,145.222820885,146.15419342,0.931372535,True,True
fr,146.285134902,147.286639897,1.001504995,True,True
fr,149.546514057,150.458914542,0.912400485,True,True
fr,150.636910272,151.624132285,0.987222013,True,True
fr,153.884068853,154.786160188,0.902091335,True,True
fr,154.95062228,155.936785126,0.986162846,True,True
fr,158.200147228,159.121650015,0.921502787,True,True
fr,159.263571537,160.260530716,0.996959179,True,True
fr,162.522140272,163.424621067,0.902480795,True,True
fr,163.591790998,164.577156683,0.985365685,True,True
fr,166.836258845,167.755687467,0.919428622,True,True
fr,167.910818329,168.888217634,0.977399305,True,True
fr,171.140970399,172.065416214,0.924445815,True,True
fr,172.239198501,173.199456004,0.960257503,True,True
fr,175.479422127,176.400164329,0.920742202,True,True
fr,176.551841942,177.542778823,0.990936881,True,True
fr,179.799240047,180.72047173,0.921231683,True,True
fr,180.875855938,181.841892171,0.966036233,True,True
fr,184.113820249,185.037454582,0.923634333,True,True
fr,185.188611342,186.169017094,0.980405752,True,True
fr,188.447011155,189.349130073,0.902118918,True,True
fr,189.516881442,190.483989262,0.96710782,True,True
fr,192.744896698,193.682673407,0.937776709,True,True
fr,193.837868489,194.803322104,0.965453615,True,True
fr,197.078479295,197.974897102,0.896417807,True,True
fr,198.134230543,199.13781567,1.003585127,True,True
fr,201.399466471,202.321668844,0.922202373,True,True
fr,202.470480718,203.439891119,0.969410401,True,True
fr,205.711400277,206.617461447,0.90606117,True,True
fr,206.797088855,207.777261607,0.980172752,True,True
fr,210.020181765,210.956512649,0.936330884,True,True
fr,211.115091067,212.098134523,0.983043456,True,True
fr,214.357670468,215.258946646,0.901276178,True,True
fr,215.434004402,216.418726385,0.984721983,True,True
fr,218.676044909,219.577837002,0.901792093,True,True
fr,219.761216576,220.747214309,0.985997733,True,True
fr,222.992769735,223.896104545,0.90333481,True,True
fr,224.051582093,225.038238403,0.98665631,True,True
rl,3.766561036,3.843768816,0.07720778,False,True
rl,8.081189663,8.160301658,0.079111995,False,True
rl,12.3944063,12.472833816,0.078427516,False,True
rl,16.718169715,16.793766207,0.075596492,False,True
rl,20.319451416,20.478981643,0.159530227,True,True
rl,21.040061024,21.139926948,0.099865924,False,True
rl,25.363296804,25.439340239,0.076043435,False,True
rl,29.678873345,29.746206594,0.067333249,False,True
rl,33.981842139,34.071294693,0.089452554,False,True
rl,38.322750825,38.39870938,0.075958555,False,True
rl,42.640974488,42.716659114,0.075684626,False,True
rl,46.939766923,47.018116044,0.078349121,False,True
rl,51.280328097,51.356566798,0.076238701,False,True
rl,55.575766106,55.663562143,0.087796037,False,True
rl,59.932570694,60.0006853,0.068114606,False,True
rl,64.223965545,64.314609251,0.090643706,False,True
rl,68.555716545,68.632890318,0.077173773,False,True
rl,72.879194855,72.957508257,0.078313402,False,True
rl,77.204420406,77.280200871,0.075780465,False,True
rl,81.518506022,81.591768828,0.073262806,False,True
rl,85.847596247,85.915263153,0.067666906,False,True
rl,90.144184657,90.234950924,0.090766267,False,True
rl,94.485316954,94.570960804,0.08564385,False,True
rl,98.80644135,98.871818083,0.065376733,False,True
rl,103.128637349,103.196711331,0.068073982,False,True
rl,107.441100438,107.51614081,0.075040372,False,True
rl,111.764884666,111.840301502,0.075416836,False,True
rl,116.066988457,116.146852023,0.079863566,False,True
rl,120.377441804,120.462510309,0.085068505,False,True
rl,124.71791193,124.798112341,0.080200411,False,True
rl,129.051515831,129.116122709,0.064606878,False,True
rl,133.368373086,133.447080821,0.078707735,False,True
rl,137.685337491,137.749405413,0.064067922,False,True
rl,141.984322988,142.073930964,0.089607976,False,True
rl,146.295260927,146.383984365,0.088723438,False,True
rl,150.64514608,150.723057578,0.077911498,False,True
rl,154.973900668,155.04128545,0.067384782,False,True
rl,159.276655381,159.351153004,0.074497623,False,True
rl,163.602497318,163.678917854,0.076420536,False,True
rl,167.920858886,167.999111025,0.078252139,False,True
rl,172.251542324,172.315193567,0.063651243,False,True
rl,176.562535771,176.647976039,0.085440268,False,True
rl,180.886310146,180.954559401,0.068249255,False,True
rl,185.199115915,185.272946782,0.073830867,False,True
rl,189.516881442,189.598778787,0.081897345,False,True
rl,193.837868489,193.926108419,0.08823993,False,True
rl,198.144779141,198.210876982,0.066097841,False,True
rl,202.482422399,202.558834754,0.076412355,False,True
rl,206.808553308,206.884447762,0.075894454,False,True
rl,211.126711846,211.193755881,0.067044035,False,True
rl,215.445169484,215.513564657,0.068395173,False,True
rl,219.772643461,219.837000194,0.064356733,False,True
rl,224.06186297,224.139081946,0.077218976,False,True
rr,1.611536156,1.666116733,0.054580577,False,True
rr,5.912748131,5.991263041,0.07851491,False,True
rr,10.248690995,10.33431836,0.085627365,False,True
rr,14.563365232,14.630109083,0.066743851,False,True
rr,18.879676167,18.956614164,0.076937997,False,True
rr,20.225894511,20.510042173,0.284147662,True,True
rr,23.203924552,23.27004833,0.066123778,False,True
rr,27.515924769,27.593460553,0.077535784,False,True
rr,31.83158533,31.898562832,0.066977502,False,True
rr,36.140409139,36.231449462,0.091040323,False,True
rr,40.471889052,40.560743273,0.088854221,False,True
rr,44.807501984,44.881768968,0.074266984,False,True
rr,49.12555699,49.193350939,0.067793949,False,True
rr,53.439236322,53.505383672,0.06614735,False,True
rr,57.76546096,57.831275308,0.065814348,False,True
rr,62.059639013,62.148856172,0.089217159,False,True
rr,66.398938685,66.488200666,0.089261981,False,True
rr,70.71699441,70.793945758,0.076951348,False,True
rr,75.039472457,75.116126712,0.076654255,False,True
rr,79.368718908,79.44469815,0.075979242,False,True
rr,83.684094476,83.752311654,0.068217178,False,True
rr,88.001963048,88.067667275,0.065704227,False,True
rr,92.325138988,92.413418332,0.088279344,False,True
rr,96.614733959,96.690035569,0.07530161,False,True
rr,100.95748365,101.036287673,0.078804023,False,True
rr,105.279619163,105.358770947,0.079151784,False,True
rr,109.606906145,109.684203366,0.077297221,False,True
rr,113.904576993,113.982701866,0.078124873,False,True
rr,118.243560078,118.321707189,0.078147111,False,True
rr,122.543340991,122.633158183,0.089817192,False,True
rr,126.864173301,126.950943106,0.086769805,False,True
rr,131.204408159,131.280296235,0.075888076,False,True
rr,135.518399681,135.594210267,0.075810586,False,True
rr,139.840491691,139.907285495,0.066793804,False,True
rr,144.151819479,144.227344527,0.075525048,False,True
rr,148.463476118,148.542187899,0.078711781,False,True
rr,152.805091493,152.872179454,0.067087961,False,True
rr,157.125570179,157.191020853,0.065450674,False,True
rr,161.447654973,161.516020057,0.068365084,False,True
rr,165.766628384,165.832209052,0.065580668,False,True
rr,170.077600323,170.165149873,0.08754955,False,True
rr,174.40867115,174.474153461,0.065482311,False,True
rr,178.725257691,178.791665407,0.066407716,False,True
rr,183.023570555,183.112276338,0.088705783,False,True
rr,187.365649252,187.443385111,0.077735859,False,True
rr,191.681237012,191.75873015,0.077493138,False,True
rr,195.987617685,196.056674154,0.069056469,False,True
rr,200.307187087,200.383719396,0.076532309,False,True
rr,204.64334919,204.72534026,0.08199107,False,True
rr,208.94114397,209.033743747,0.092599777,False,True
rr,213.292284812,213.356796392,0.06451158,False,True
rr,217.606467649,217.68284319,0.076375541,False,True
rr,221.904534633,221.99191607,0.087381437,False,True
