leg,transition,expected_time_s,observed_time_s,delay_s,paired
fr,landing,11.721552213,12.215384092,0.493831879,True
fr,liftoff,15.501787221,15.554990765,0.053203544,True
fr,landing,16.041143724,16.535245173,0.494101449,True
fr,liftoff,19.824773615,19.912124343,0.087350728,True
fr,landing,20.361333039,20.859344625,0.498011586,True
fr,liftoff,24.141184078,24.220596423,0.079412345,True
fr,landing,24.682322813,25.177215211,0.494892398,True
fr,liftoff,28.461284095,28.53046527,0.069181175,True
fr,landing,29.000992074,29.503593102,0.502601028,True
fr,liftoff,32.781188036,32.886664577,0.105476541,True
fr,landing,33.320966119,33.819881589,0.49891547,True
fr,liftoff,37.102298806,37.202424326,0.10012552,True
fr,landing,37.641809996,38.13255727,0.490747274,True
fr,liftoff,41.423727846,41.490479714,0.066751868,True
fr,landing,41.967020527,42.452979438,0.485958911,True
fr,liftoff,45.742470904,45.79218298,0.049712076,True
fr,landing,46.285196213,46.796122139,0.510925926,True
fr,liftoff,50.061335611,50.128349823,0.067014212,True
fr,landing,50.601154115,51.103767303,0.502613188,True
fr,liftoff,54.381831381,54.460722832,0.078891451,True
fr,landing,54.921299423,55.422116637,0.500817214,True
fr,liftoff,58.701297605,58.744724663,0.043427058,True
fr,landing,59.241642476,59.735268454,0.493625978,True
fr,liftoff,63.020953687,63.119636389,0.098682702,True
fr,landing,63.561337343,64.054086525,0.492749182,True
fr,liftoff,67.340927742,67.398699072,0.05777133,True
fr,landing,67.881226318,68.38657139,0.505345072,True
fr,liftoff,71.6611827,71.71785948,0.05667678,True
fr,landing,72.201427886,72.704959732,0.503531846,True
fr,liftoff,75.982710756,76.04274852,0.060037764,True
fr,landing,76.524663083,77.013720891,0.489057808,True
rl,liftoff,3.621513702,3.753192308,0.131678606,True
rl,landing,4.161244549,4.063288729,-0.09795582,True
rl,liftoff,7.94129244,8.073243709,0.131951269,True
rl,landing,8.481503146,8.373796026,-0.10770712,True
rl,liftoff,12.261056273,12.380732296,0.119676023,True
rl,landing,12.802473371,12.68933883,-0.113134541,True
rl,liftoff,16.582359121,16.710577346,0.128218225,True
rl,landing,17.121681487,17.003636632,-0.118044855,True
rl,liftoff,20.901280108,21.040166104,0.138885996,True
rl,landing,21.441037878,21.33710409,-0.103933788,True
rl,liftoff,25.227340632,25.353504467,0.126163835,True
rl,landing,25.761081415,25.656317669,-0.104763746,True
rl,liftoff,29.541006352,29.680121056,0.139114704,True
rl,landing,30.081009918,29.977532096,-0.103477822,True
rl,liftoff,33.861202428,33.998574874,0.137372446,True
rl,landing,34.403733224,34.300229545,-0.103503679,True
rl,liftoff,38.181293231,38.31140762,0.130114389,True
rl,landing,38.721522035,38.611491405,-0.11003063,True
rl,liftoff,42.500947246,42.623855586,0.12290834,True
rl,landing,43.044354191,42.934700886,-0.109653305,True
rl,liftoff,46.821029148,46.950938475,0.129909327,True
rl,landing,47.362727042,47.262481048,-0.100245994,True
rl,liftoff,51.145700537,51.277676009,0.131975472,True
rl,landing,51.68120987,51.577022014,-0.104187856,True
rl,liftoff,55.461346399,55.593583985,0.132237586,True
rl,landing,56.00117978,55.888930622,-0.112249158,True
rl,liftoff,59.781346635,59.90752503,0.126178395,True
rl,landing,60.321291908,60.21399184,-0.107300068,True
rl,liftoff,64.10111931,64.232517424,0.131398114,True
rl,landing,64.6412364,64.531549601,-0.109686799,True
rl,liftoff,68.42102581,68.552957641,0.131931831,True
rl,landing,68.961160034,68.860551202,-0.100608832,True
rl,liftoff,72.741267756,72.874300727,0.133032971,True
rl,landing,73.281425395,73.183776752,-0.097648643,True
rl,liftoff,77.061088117,77.191804866,0.130716749,True
rl,landing,77.603488769,77.494536855,-0.108951914,True
rr,liftoff,1.461210773,1.602092213,0.14088144,True
rr,landing,2.001064176,1.888964257,-0.112099919,True
rr,liftoff,5.781419983,5.91459666,0.133176677,True
rr,landing,6.32891041,6.214997544,-0.113912866,True
rr,liftoff,10.101009124,10.224938381,0.123929257,True
rr,landing,10.6414604,10.531118548,-0.110341852,True
rr,liftoff,14.42129143,14.547396729,0.126105299,True
rr,landing,14.962258711,14.855482385,-0.106776326,True
rr,liftoff,18.741222004,18.870724827,0.129502823,True
rr,landing,19.281241874,19.173053019,-0.108188855,True
rr,liftoff,23.061082581,23.189767424,0.128684843,True
rr,landing,23.606579049,23.497815398,-0.108763651,True
rr,liftoff,27.381294437,27.510687327,0.12939289,True
rr,landing,27.922633533,27.821225885,-0.101407648,True
rr,liftoff,31.701015812,31.831453345,0.130437533,True
rr,landing,32.241391076,32.141203056,-0.10018802,True
rr,liftoff,36.021850007,36.159297054,0.137447047,True
rr,landing,36.562100988,36.458485708,-0.10361528,True
rr,liftoff,40.34099201,40.4802875,0.13929549,True
rr,landing,40.881312633,40.760541073,-0.12077156,True
rr,liftoff,44.662558566,44.787694327,0.125135761,True
rr,landing,45.201192851,45.096170744,-0.105022107,True
rr,liftoff,48.984690438,49.108512573,0.123822135,True
rr,landing,49.522918667,49.428196459,-0.094722208,True
rr,liftoff,53.300882428,53.441506453,0.140624025,True
rr,landing,53.841181954,53.741828691,-0.099353263,True
rr,liftoff,57.621356805,57.749051159,0.127694354,True
rr,landing,58.165888155,58.049080828,-0.116807327,True
rr,liftoff,61.942116211,62.072809593,0.130693382,True
rr,landing,62.481106675,62.367055141,-0.114051534,True
rr,liftoff,66.260969965,66.390074871,0.129104906,True
rr,landing,66.801005396,66.699013939,-0.101991457,True
rr,liftoff,70.581057383,70.70911124,0.128053857,True
rr,landing,71.121551622,71.019358496,-0.102193126,True
rr,liftoff,74.905948566,75.034643713,0.128695147,True
rr,landing,75.441448243,75.342665015,-0.098783228,True
