leg,start_time_s,end_time_s,duration_s,exceeds_off_debounce,bounded_by_recontact
fr,25.353504467,26.222628632,0.869124165,True,True
fr,28.53046527,29.503593102,0.973127832,True,True
fr,29.680121056,30.538560471,0.858439415,True,True
fr,32.886664577,33.819881589,0.933217012,True,True
fr,33.998574874,34.86673154,0.868156666,True,True
fr,37.202424326,38.13255727,0.930132944,True,True
fr,38.31140762,39.180520219,0.869112599,True,True
fr,41.490479714,42.452979438,0.962499724,True,True
fr,42.634821273,43.489885031,0.855063758,True,True
fr,45.79218298,46.796122139,1.003939159,True,True
fr,46.950938475,47.811577452,0.860638977,True,True
fr,50.128349823,51.103767303,0.97541748,True,True
fr,51.277676009,52.143434713,0.865758704,True,True
fr,54.460722832,55.422116637,0.961393805,True,True
fr,55.593583985,56.450937991,0.857354006,True,True
fr,58.744724663,59.735268454,0.990543791,True,True
fr,59.90752503,60.772286511,0.864761481,True,True
fr,63.119636389,64.054086525,0.934450136,True,True
fr,64.232517424,65.105646102,0.873128678,True,True
fr,67.398699072,68.38657139,0.987872318,True,True
fr,68.552957641,69.410877577,0.857919936,True,True
fr,71.71785948,72.704959732,0.987100252,True,True
fr,72.874300727,73.736361409,0.862060682,True,True
fr,76.04274852,77.013720891,0.970972371,True,True
fr,77.191804866,78.049691802,0.857886936,True,True
rl,3.753192308,4.063288729,0.310096421,True,True
rl,8.073243709,8.373796026,0.300552317,True,True
rl,12.380732296,12.68933883,0.308606534,True,True
rl,16.710577346,17.003636632,0.293059286,True,True
rl,21.040166104,21.33710409,0.296937986,True,True
rl,25.353504467,25.656317669,0.302813202,True,True
rl,29.680121056,29.977532096,0.29741104,True,True
rl,33.998574874,34.300229545,0.301654671,True,True
rl,38.31140762,38.611491405,0.300083785,True,True
rl,42.623855586,42.934700886,0.3108453,True,True
rl,46.950938475,47.262481048,0.311542573,True,True
rl,51.277676009,51.577022014,0.299346005,True,True
rl,55.593583985,55.888930622,0.295346637,True,True
rl,59.90752503,60.21399184,0.30646681,True,True
rl,64.232517424,64.531549601,0.299032177,True,True
rl,68.552957641,68.860551202,0.307593561,True,True
rl,72.874300727,73.183776752,0.309476025,True,True
rl,77.191804866,77.494536855,0.302731989,True,True
rr,1.602092213,1.888964257,0.286872044,True,True
rr,5.91459666,6.214997544,0.300400884,True,True
rr,10.224938381,10.531118548,0.306180167,True,True
rr,14.547396729,14.855482385,0.308085656,True,True
rr,18.870724827,19.173053019,0.302328192,True,True
rr,23.189767424,23.497815398,0.308047974,True,True
rr,27.510687327,27.821225885,0.310538558,True,True
rr,31.831453345,32.141203056,0.309749711,True,True
rr,36.159297054,36.458485708,0.299188654,True,True
rr,40.4802875,40.760541073,0.280253573,True,True
rr,44.787694327,45.096170744,0.308476417,True,True
rr,49.108512573,49.428196459,0.319683886,True,True
rr,53.441506453,53.741828691,0.300322238,True,True
rr,57.749051159,58.049080828,0.300029669,True,True
rr,62.072809593,62.367055141,0.294245548,True,True
rr,66.390074871,66.699013939,0.308939068,True,True
rr,70.70911124,71.019358496,0.310247256,True,True
rr,75.034643713,75.342665015,0.308021302,True,True
