leg,start_time_s,end_time_s,duration_s,exceeds_off_debounce,bounded_by_recontact
fr,110.666949813,111.58265798,0.915708167,True,True
fr,111.738834958,112.725775336,0.986940378,True,True
fr,114.98499221,115.900690936,0.915698726,True,True
fr,116.048294352,117.046243542,0.99794919,True,True
fr,119.300598868,120.215789729,0.915190861,True,True
fr,120.383642504,121.370764157,0.987121653,True,True
fr,123.617501191,124.546538183,0.929036992,True,True
fr,124.695286745,125.682489848,0.987203103,True,True
fr,127.943291952,128.852756611,0.909464659,True,True
fr,129.019695546,130.012167843,0.992472297,True,True
fr,132.25700781,133.177050908,0.920043098,True,True
fr,133.336939003,134.32721946,0.990280457,True,True
fr,136.585824187,137.499059092,0.913234905,True,True
fr,137.665013503,138.65004228,0.985028777,True,True
fr,140.895647826,141.819591586,0.92394376,True,True
fr,141.973068591,142.960555144,0.987486553,True,True
fr,145.221524907,146.14749115,0.925966243,True,True
fr,146.293544249,147.283953046,0.990408797,True,True
fr,149.543913701,150.465054922,0.921141221,True,True
fr,150.617001921,151.614231748,0.997229827,True,True
fr,153.861271369,154.787211586,0.925940217,True,True
fr,154.940925437,155.925243543,0.984318106,True,True
fr,158.285026046,,,,False
rl,3.758777067,3.81690777,0.058130703,False,True
rl,8.065888841,8.143834364,0.077945523,False,True
rl,12.395765915,12.492391579,0.096625664,False,True
rl,16.704315363,16.790650558,0.086335195,False,True
rl,21.02181315,21.102372276,0.080559126,False,True
rl,25.34720569,25.424716438,0.077510748,False,True
rl,29.670652747,29.743131274,0.072478527,False,True
rl,33.986089207,34.052683611,0.066594404,False,True
rl,38.310860986,38.375967806,0.06510682,False,True
rl,42.644741457,42.70167392,0.056932463,False,True
rl,46.953030538,47.01849318,0.065462642,False,True
rl,51.265021412,51.34418767,0.079166258,False,True
rl,55.577601319,55.653250953,0.075649634,False,True
rl,59.902107719,59.978564129,0.07645641,False,True
rl,64.225957366,64.304969661,0.079012295,False,True
rl,68.548138625,68.625034977,0.076896352,False,True
rl,72.871728298,72.936117708,0.06438941,False,True
rl,77.189742613,77.279820302,0.090077689,False,True
rl,81.511717631,81.588852624,0.077134993,False,True
rl,85.833992998,85.900124191,0.066131193,False,True
rl,90.14639236,90.213870922,0.067478562,False,True
rl,94.459832942,94.538892835,0.079059893,False,True
rl,98.779520493,98.848171954,0.068651461,False,True
rl,103.109638168,103.18571174,0.076073572,False,True
rl,107.423661574,107.501333661,0.077672087,False,True
rl,111.74635268,111.825163601,0.078810921,False,True
rl,116.059994157,116.145341392,0.085347235,False,True
rl,120.383642504,120.462335992,0.078693488,False,True
rl,124.707235109,124.784343258,0.077108149,False,True
rl,129.033748162,129.096671193,0.062923031,False,True
rl,133.349031911,133.436916316,0.087884405,False,True
rl,137.665013503,137.74188384,0.076870337,False,True
rl,141.984287355,142.061917209,0.077629854,False,True
rl,146.30521606,146.384386468,0.079170408,False,True
rl,150.62875205,150.705378155,0.076626105,False,True
rl,154.952309223,155.018335824,0.066026601,False,True
rr,1.592463213,1.659420556,0.066957343,False,True
rr,5.907928453,5.986714997,0.078786544,False,True
rr,10.227067773,10.30498974,0.077921967,False,True
rr,14.548651634,14.626951546,0.078299912,False,True
rr,18.861405035,18.93873943,0.077334395,False,True
rr,23.188767033,23.255984437,0.067217404,False,True
rr,27.506175597,27.58409102,0.077915423,False,True
rr,31.829368021,31.905952416,0.076584395,False,True
rr,36.140979483,36.219518716,0.078539233,False,True
rr,40.463133619,40.538882011,0.075748392,False,True
rr,44.794885101,44.867746591,0.07286149,False,True
rr,49.104976842,49.182383601,0.077406759,False,True
rr,53.429965015,53.49963161,0.069666595,False,True
rr,57.742791147,57.818991914,0.076200767,False,True
rr,62.066528362,62.144494649,0.077966287,False,True
rr,66.387310454,66.466457555,0.079147101,False,True
rr,70.713465612,70.789399573,0.075933961,False,True
rr,75.028229107,75.104145764,0.075916657,False,True
rr,79.342348593,79.420619384,0.078270791,False,True
rr,83.673737952,83.751984046,0.078246094,False,True
rr,87.981920285,88.062353006,0.080432721,False,True
rr,92.303347167,92.380884078,0.077536911,False,True
rr,96.628013627,96.705183835,0.077170208,False,True
rr,100.948243665,101.012977745,0.06473408,False,True
rr,105.268847581,105.353953882,0.085106301,False,True
rr,109.591428829,109.65989566,0.068466831,False,True
rr,113.902796653,113.979108255,0.076311602,False,True
rr,118.230247323,118.304037394,0.073790071,False,True
rr,122.551678719,122.618831964,0.067153245,False,True
rr,126.875048724,126.942610742,0.067562018,False,True
rr,131.182807136,131.26117681,0.078369674,False,True
rr,135.510331715,135.588568507,0.078236792,False,True
rr,139.819897469,139.894044004,0.074146535,False,True
rr,144.152087979,144.218095575,0.066007596,False,True
rr,148.463186588,148.540190297,0.077003709,False,True
rr,152.793803896,152.869368332,0.075564436,False,True
rr,157.101362333,157.197139257,0.095776924,False,True
