leg,transition,expected_time_s,observed_time_s,delay_s,paired
rr,landing,29.250699334,29.033900012,-0.216799322,True
rr,liftoff,32.266274612,32.38440845,0.118133838,True
rr,landing,32.705258768,32.506367487,-0.198891281,True
rr,liftoff,35.725375679,35.853638941,0.128263262,True
rr,landing,36.165761207,35.953663294,-0.212097913,True
rr,liftoff,39.185677425,39.294671222,0.108993797,True
rr,landing,39.605458033,39.412502752,-0.192955281,True
rr,liftoff,42.645350643,42.776672436,0.131321793,True
rr,landing,43.065549294,42.865341382,-0.200207912,True
rr,liftoff,46.085436372,46.202931189,0.117494817,True
rr,landing,46.525384408,46.325011606,-0.200372802,True
rr,liftoff,49.545417744,49.681829757,0.136412013,True
rr,landing,49.985921573,49.790794174,-0.195127399,True
rr,liftoff,53.005950462,53.13231376,0.126363298,True
rr,landing,53.447073203,53.254922931,-0.192150272,True
rr,liftoff,56.465427943,56.580849287,0.115421344,True
rr,landing,56.885716666,56.700463203,-0.185253463,True
rr,liftoff,59.925701569,60.057382274,0.131680705,True
rr,landing,60.345611267,60.156363556,-0.189247711,True
rr,liftoff,63.365537219,63.492388892,0.126851673,True
rr,landing,63.805403525,63.603569514,-0.201834011,True
rr,liftoff,66.825688218,66.957835942,0.132147724,True
rr,landing,67.265749196,67.055012159,-0.210737037,True
rr,liftoff,70.285570966,70.406198408,0.120627442,True
rr,landing,70.725724278,70.519717555,-0.206006723,True
rr,liftoff,73.745593913,73.862970758,0.117376845,True
rr,landing,74.16621572,73.983114034,-0.183101686,True
rr,liftoff,77.20708906,77.338667792,0.131578732,True
rr,landing,77.625480142,77.426426064,-0.199054078,True
rr,liftoff,80.645867128,80.764954689,0.119087561,True
rr,landing,81.086054116,80.867032447,-0.219021669,True
rr,liftoff,84.114386605,84.21800273,0.103616125,True
rr,landing,84.545653942,84.345365005,-0.200288937,True
rr,liftoff,87.565606466,87.693409304,0.127802838,True
rr,landing,88.009563079,87.803336661,-0.206226418,True
rr,liftoff,91.034002802,91.136196681,0.102193879,True
rr,landing,91.4456814,91.247587013,-0.198094387,True
