leg,start_time_s,end_time_s,duration_s,exceeds_off_debounce,bounded_by_recontact
fl,135.504180684,136.492696235,0.988515551,True,True
fl,138.755416251,139.661628545,0.906212294,True,True
fl,139.825896348,140.81279603,0.986899682,True,True
fl,143.076368521,143.987890874,0.911522353,True,True
fl,144.132970512,145.124826973,0.991856461,True,True
fl,147.391535766,148.310301514,0.918765748,True,True
fl,148.466801432,149.451280478,0.984479046,True,True
fl,151.706294519,152.622070993,0.915776474,True,True
fl,152.782256591,153.768604786,0.986348195,True,True
fl,156.041304121,156.94818858,0.906884459,True,True
fl,157.104444916,158.09514719,0.990702274,True,True
fl,160.354620441,161.265082541,0.9104621,True,True
fl,161.420394997,162.4084163,0.988021303,True,True
fl,164.675055544,165.588861161,0.913805617,True,True
fl,165.753871765,166.73114913,0.977277365,True,True
fl,168.991485206,169.901678916,0.91019371,True,True
fl,170.056744161,171.053241647,0.996497486,True,True
fl,173.306751765,174.230968193,0.924216428,True,True
fl,174.384095446,175.378365246,0.9942698,True,True
fl,177.631516893,178.540237318,0.908720425,True,True
fl,178.695641836,179.685609022,0.989967186,True,True
fl,181.961218188,182.86749563,0.906277442,True,True
fl,183.025275026,184.012564551,0.987289525,True,True
fl,186.268713716,187.18821373,0.919500014,True,True
fl,187.342192053,188.331905197,0.989713144,True,True
fl,190.598364477,191.503354673,0.904990196,True,True
fl,191.669614992,192.650146378,0.980531386,True,True
fl,194.907922949,195.83293552,0.925012571,True,True
fl,195.990143493,196.975193561,0.985050068,True,True
fl,199.228536511,200.137390089,0.908853578,True,True
fl,200.300500102,201.291425883,0.990925781,True,True
fl,203.552231541,204.465568192,0.913336651,True,True
fl,204.629160301,205.611488852,0.982328551,True,True
fl,207.869694135,208.781112799,0.911418664,True,True
fl,208.947131164,209.930850665,0.983719501,True,True
fl,212.189445774,213.098023488,0.908577714,True,True
fl,213.268259079,214.24934605,0.981086971,True,True
fl,216.508195986,217.426974576,0.91877859,True,True
fl,217.583284045,218.570158213,0.986874168,True,True
fl,220.580511016,,,,False
fr,1.345448008,1.503403938,0.15795593,True,True
fr,2.673893665,3.594500675,0.92060701,True,True
fr,3.747892474,4.737100562,0.989208088,True,True
fr,6.993514617,7.901456854,0.907942237,True,True
fr,8.066158134,9.058276001,0.992117867,True,True
fr,11.300917643,12.228674405,0.927756762,True,True
fr,12.386762222,13.371024618,0.984262396,True,True
fr,15.636382855,16.54437691,0.907994055,True,True
fr,16.703465043,17.698904515,0.995439472,True,True
fr,19.947984876,20.867833739,0.919848863,True,True
fr,21.013348617,22.010014674,0.996666057,True,True
fr,24.270214432,25.186925555,0.916711123,True,True
fr,25.349388993,26.338005029,0.988616036,True,True
fr,28.592464626,29.498668393,0.906203767,True,True
fr,29.660877456,30.644900297,0.984022841,True,True
fr,32.908067733,33.834627,0.926559267,True,True
fr,33.979715477,34.969328455,0.989612978,True,True
fr,37.230403747,38.142321732,0.911917985,True,True
fr,38.297363985,39.287160494,0.989796509,True,True
fr,41.554722444,42.469694694,0.91497225,True,True
fr,42.617235458,43.615077088,0.99784163,True,True
fr,45.871068503,46.790437318,0.919368815,True,True
fr,46.943586151,47.934799609,0.991213458,True,True
fr,50.197764647,51.114761283,0.916996636,True,True
fr,51.270656335,52.249550797,0.978894462,True,True
fr,54.51187239,55.434335965,0.922463575,True,True
fr,55.586785761,56.570529583,0.983743822,True,True
fr,58.828209305,59.753020836,0.924811531,True,True
fr,59.908650439,60.897185973,0.988535534,True,True
fr,63.142825328,64.05931489,0.916489562,True,True
fr,64.222772565,65.210081545,0.98730898,True,True
fr,67.474165877,68.388284812,0.914118935,True,True
fr,68.542489752,69.539325962,0.99683621,True,True
fr,71.785822952,72.712004472,0.92618152,True,True
fr,72.855217716,73.857034111,1.001816395,True,True
fr,76.111568156,77.028050946,0.91648279,True,True
fr,77.180416468,78.171367894,0.990951426,True,True
fr,80.44068956,81.354437597,0.913748037,True,True
fr,81.50262999,82.497076873,0.994446883,True,True
fr,84.746560221,85.669228803,0.922668582,True,True
fr,85.824370019,86.818679157,0.994309138,True,True
fr,89.066315539,89.988403986,0.922088447,True,True
fr,90.144756361,91.129724398,0.984968037,True,True
fr,93.392197387,94.30515012,0.912952733,True,True
fr,94.460088322,95.450211815,0.990123493,True,True
fr,97.705147847,98.628040831,0.922892984,True,True
fr,98.782942329,99.780965691,0.998023362,True,True
fr,102.034862898,102.948904448,0.91404155,True,True
fr,103.105533169,104.099364781,0.993831612,True,True
fr,106.347889942,107.266975855,0.919085913,True,True
fr,107.422614355,108.414867119,0.992252764,True,True
fr,110.666757547,111.588700657,0.92194311,True,True
fr,111.743349179,112.734965957,0.991616778,True,True
fr,114.990259929,115.912568014,0.922308085,True,True
fr,116.070998443,117.047050842,0.976052399,True,True
fr,119.314566944,120.230731275,0.916164331,True,True
fr,120.382082832,121.370668263,0.988585431,True,True
fr,123.629171996,124.546689746,0.91751775,True,True
fr,124.701972541,125.691266025,0.989293484,True,True
fr,127.948591723,128.865852261,0.917260538,True,True
fr,129.027044644,130.012841395,0.985796751,True,True
fr,132.269446593,133.203199904,0.933753311,True,True
fr,133.349688285,134.335175351,0.985487066,True,True
fr,136.583351588,137.510569596,0.927218008,True,True
fr,137.666768148,138.65663202,0.989863872,True,True
fr,140.91147463,141.82330034,0.91182571,True,True
fr,141.983109582,142.978156597,0.995047015,True,True
fr,145.225693733,146.14747719,0.921783457,True,True
fr,146.303618142,147.289295174,0.985677032,True,True
fr,149.557101949,150.471243613,0.914141664,True,True
fr,150.624865635,151.616313429,0.991447794,True,True
fr,153.869966013,154.781896257,0.911930244,True,True
fr,154.937051702,155.936850197,0.999798495,True,True
fr,158.194516873,159.112714769,0.918197896,True,True
fr,159.269916428,160.254984749,0.985068321,True,True
fr,162.507081541,163.426076935,0.918995394,True,True
fr,163.589266319,164.577385188,0.988118869,True,True
fr,166.829439874,167.754561065,0.925121191,True,True
fr,167.908514618,168.898175662,0.989661044,True,True
fr,171.14155296,172.071611201,0.930058241,True,True
fr,172.219130198,173.218115094,0.998984896,True,True
fr,175.476515798,176.38879453,0.912278732,True,True
fr,176.545587638,177.532806005,0.987218367,True,True
fr,179.786056889,180.704797094,0.918740205,True,True
fr,180.86952881,181.851688527,0.982159717,True,True
fr,184.102094884,185.029138583,0.927043699,True,True
fr,185.183257634,186.169369844,0.98611221,True,True
fr,188.433709494,189.348093341,0.914383847,True,True
fr,189.505376053,190.498258193,0.99288214,True,True
fr,192.751737048,193.661385565,0.909648517,True,True
fr,193.829605454,194.816623991,0.987018537,True,True
fr,197.075181983,197.98297904,0.907797057,True,True
fr,198.150887488,199.131329612,0.980442124,True,True
fr,201.391045511,202.298560552,0.907515041,True,True
fr,202.463800859,203.451631029,0.98783017,True,True
fr,205.710188168,206.626659986,0.916471818,True,True
fr,206.790519877,207.769172418,0.978652541,True,True
fr,210.038894132,210.95248604,0.913591908,True,True
fr,211.10931607,212.08933798,0.98002191,True,True
fr,214.349610407,215.261649166,0.912038759,True,True
fr,215.425764051,216.420492861,0.99472881,True,True
fr,218.669574252,219.578406906,0.908832654,True,True
fr,219.743091289,220.483013846,0.739922557,True,True
rl,3.758902796,3.824785181,0.065882385,False,True
rl,8.066158134,8.144663996,0.078505862,False,True
rl,12.396055133,12.465492009,0.069436876,False,True
rl,16.713385508,16.79156374,0.078178232,False,True
rl,21.029019997,21.103259452,0.074239455,False,True
rl,25.35997797,25.428184881,0.068206911,False,True
rl,29.671897348,29.748498944,0.076601596,False,True
rl,33.990806384,34.066544311,0.075737927,False,True
rl,38.308279477,38.387236851,0.078957374,False,True
rl,42.631195347,42.706584803,0.075389456,False,True
rl,46.954222465,47.031664698,0.077442233,False,True
rl,51.282066548,51.349002012,0.066935464,False,True
rl,55.586785761,55.674735391,0.08794963,False,True
rl,59.908650439,59.988095326,0.079444887,False,True
rl,64.237951435,64.311952277,0.074000842,False,True
rl,68.564599024,68.631076099,0.066477075,False,True
rl,72.86626458,72.9477429,0.08147832,False,True
rl,77.200904948,77.266758553,0.065853605,False,True
rl,81.513666649,81.588646712,0.074980063,False,True
rl,85.835800485,85.910898522,0.075098037,False,True
rl,90.157698555,90.23361749,0.075918935,False,True
rl,94.468831228,94.54582792,0.076996692,False,True
rl,98.794119567,98.872945432,0.078825865,False,True
rl,103.116031991,103.193678113,0.077646122,False,True
rl,107.433266325,107.509574469,0.076308144,False,True
rl,111.754095858,111.832017372,0.077921514,False,True
rl,116.070998443,116.147699105,0.076700662,False,True
rl,120.393257656,120.472922627,0.079664971,False,True
rl,124.712241802,124.787867509,0.075625707,False,True
rl,129.039067318,129.116376695,0.077309377,False,True
rl,133.363764572,133.43831935,0.074554778,False,True
rl,137.666768148,137.744094904,0.077326756,False,True
rl,141.99373203,142.073574985,0.079842955,False,True
rl,146.315333248,146.390406831,0.075073583,False,True
rl,150.635294905,150.713268207,0.077973302,False,True
rl,154.948378594,155.026630097,0.078251503,False,True
rl,159.282238334,159.348991907,0.066753573,False,True
rl,163.589266319,163.66813407,0.078867751,False,True
rl,167.920508144,167.987468973,0.066960829,False,True
rl,172.231036752,172.309045359,0.078008607,False,True
rl,176.545587638,176.624261591,0.078673953,False,True
rl,180.86952881,180.948298313,0.078769503,False,True
rl,185.193316453,185.270465874,0.077149421,False,True
rl,189.516250501,189.592732733,0.076482232,False,True
rl,193.839365547,193.905349123,0.065983576,False,True
rl,198.161819146,198.227762967,0.065943821,False,True
rl,202.474746364,202.541491938,0.066745574,False,True
rl,206.802159966,206.86857599,0.066416024,False,True
rl,211.120363189,211.186980669,0.06661748,False,True
rl,215.436520577,215.514122971,0.077602394,False,True
rl,219.754971813,219.851398743,0.09642693,False,True
rr,1.601607164,1.668630431,0.067023267,False,True
rr,5.913119631,5.991677552,0.078557921,False,True
rr,10.228178123,10.311604246,0.083426123,False,True
rr,14.545929924,14.622868115,0.076938191,False,True
rr,18.880522982,18.958816987,0.078294005,False,True
rr,23.18506473,23.263585666,0.078520936,False,True
rr,27.517056299,27.594717745,0.077661446,False,True
rr,31.829615967,31.907264925,0.077648958,False,True
rr,36.155630953,36.233947192,0.078316239,False,True
rr,40.476818879,40.540842774,0.064023895,False,True
rr,44.78890443,44.865694077,0.076789647,False,True
rr,49.116099164,49.196673814,0.08057465,False,True
rr,53.438530573,53.504911918,0.066381345,False,True
rr,57.760200225,57.835596291,0.075396066,False,True
rr,62.081744348,62.148943463,0.067199115,False,True
rr,66.404633502,66.479493205,0.074859703,False,True
rr,70.708719519,70.786203608,0.077484089,False,True
rr,75.036610994,75.117107926,0.080496932,False,True
rr,79.360695733,79.428981549,0.068285816,False,True
rr,83.668785125,83.745636793,0.076851668,False,True
rr,87.999429172,88.07725321,0.077824038,False,True
rr,92.310051366,92.388222309,0.078170943,False,True
rr,96.636094763,96.715238406,0.079143643,False,True
rr,100.960941953,101.036472091,0.075530138,False,True
rr,105.271465363,105.348590018,0.077124655,False,True
rr,109.58980282,109.669976589,0.080173769,False,True
rr,113.912803548,113.992173135,0.079369587,False,True
rr,118.23456346,118.301537647,0.066974187,False,True
rr,122.548801873,122.625039087,0.076237214,False,True
rr,126.871183349,126.949182721,0.077999372,False,True
rr,131.190949489,131.270586149,0.07963666,False,True
rr,135.504180684,135.580360277,0.076179593,False,True
rr,139.836463022,139.905187976,0.068724954,False,True
rr,144.144341562,144.220643246,0.076301684,False,True
rr,148.477560098,148.555750571,0.078190473,False,True
rr,152.794026712,152.869138503,0.075111791,False,True
rr,157.115224694,157.192798104,0.07757341,False,True
rr,161.431308748,161.509573886,0.078265138,False,True
rr,165.753871765,165.83012653,0.076254765,False,True
rr,170.067750589,170.143065575,0.075314986,False,True
rr,174.394620354,174.476398384,0.08177803,False,True
rr,178.705382487,178.78307628,0.077693793,False,True
rr,183.037462982,183.112838524,0.075375542,False,True
rr,187.353793892,187.430977553,0.077183661,False,True
rr,191.679872815,191.748934433,0.069061618,False,True
rr,196.004261309,196.076756778,0.072495469,False,True
rr,200.311504687,200.391280166,0.079775479,False,True
rr,204.639462602,204.707172557,0.067709955,False,True
rr,208.958826717,209.024383907,0.06555719,False,True
rr,213.275686266,213.342679136,0.06699287,False,True
rr,217.594735184,217.682339135,0.087603951,False,True
