leg,start_time_s,end_time_s,duration_s,exceeds_off_debounce,bounded_by_recontact
rr,36.151984409,36.230708971,0.078724562,False,True
rr,40.463693644,40.55370524,0.090011596,False,True
rr,44.796353993,44.874282594,0.077928601,False,True
rr,49.112005713,49.200621411,0.088615698,False,True
rr,53.420845733,53.522454027,0.101608294,False,True
rr,57.745471708,57.823930011,0.078458303,False,True
rr,62.074713304,62.153367558,0.078654254,False,True
rr,66.391551914,66.482190081,0.090638167,False,True
rr,70.717784253,70.795379297,0.077595044,False,True
rr,75.033404761,75.144269694,0.110864933,False,True
rr,79.348143984,79.436793198,0.088649214,False,True
