leg,transition,expected_time_s,observed_time_s,delay_s,paired
rl,liftoff,83.048070959,,,False
rr,liftoff,0.969876832,1.200082937,0.230206105,True
rr,landing,1.327368077,1.245148206,-0.082219871,True
rr,liftoff,3.847296488,4.084611676,0.237315188,True
rr,landing,4.207184752,4.130262297,-0.076922455,True
rr,liftoff,6.727818335,,,False
rr,landing,7.088138521,,,False
rr,liftoff,9.607011194,9.830212114,0.22320092,True
rr,landing,9.967149156,9.886071878,-0.081077278,True
rr,liftoff,12.48787459,12.705257437,0.217382847,True
rr,landing,12.847867828,12.773735127,-0.074132701,True
rr,liftoff,15.367093504,15.593643016,0.226549512,True
rr,landing,15.728937354,15.659978827,-0.068958527,True
rr,liftoff,18.24809813,18.474982298,0.226884168,True
rr,landing,18.607267577,18.528873051,-0.078394526,True
rr,liftoff,21.127418749,21.372433792,0.245015043,True
rr,landing,21.487363844,21.428043622,-0.059320222,True
rr,liftoff,24.007348505,24.248445722,0.241097217,True
rr,landing,24.36747442,24.304988008,-0.062486412,True
rr,liftoff,26.887789103,27.130695331,0.242906228,True
rr,landing,27.248323616,27.175547969,-0.072775647,True
rr,liftoff,29.76713865,30.001108755,0.233970105,True
rr,landing,30.127134097,30.055527928,-0.071606169,True
rr,liftoff,32.651353613,32.867156894,0.215803281,True
rr,landing,33.012793305,32.922746982,-0.090046323,True
rr,liftoff,35.528228111,35.743499376,0.215271265,True
rr,landing,35.887992208,35.811162667,-0.076829541,True
rr,liftoff,38.407596371,38.632124644,0.224528273,True
rr,landing,38.767345279,38.687171933,-0.080173346,True
rr,liftoff,41.292875565,41.513237862,0.220362297,True
rr,landing,41.647684244,41.570562489,-0.077121755,True
rr,liftoff,44.169098002,44.389554172,0.22045617,True
rr,landing,44.527468443,44.444660124,-0.082808319,True
rr,liftoff,47.047858584,47.297084025,0.249225441,True
rr,landing,47.408184615,47.363048575,-0.04513604,True
rr,liftoff,49.927548994,50.154783812,0.227234818,True
rr,landing,50.287542748,50.210278028,-0.07726472,True
rr,liftoff,52.80740855,53.040964019,0.233555469,True
rr,landing,53.167615644,53.095556589,-0.072059055,True
rr,liftoff,55.68725604,55.921214864,0.233958824,True
rr,landing,56.047414981,55.974224566,-0.073190415,True
rr,liftoff,58.568190082,58.810052236,0.241862154,True
rr,landing,58.92823189,58.855396602,-0.072835288,True
rr,liftoff,61.448967696,61.679081293,0.230113597,True
rr,landing,61.807187483,61.720566987,-0.086620496,True
rr,liftoff,64.32906736,64.571603013,0.242535653,True
rr,landing,64.687277577,64.628022807,-0.05925477,True
rr,liftoff,67.207581093,67.425796636,0.218215543,True
rr,landing,67.567804459,67.482418202,-0.085386257,True
rr,liftoff,70.08735782,70.31464866,0.22729084,True
rr,landing,70.448840434,70.371209793,-0.077630641,True
rr,liftoff,72.967669919,73.224251528,0.256581609,True
rr,landing,73.327543442,73.278533652,-0.04900979,True
rr,liftoff,75.847339963,76.074594676,0.227254713,True
rr,landing,76.207875461,76.118809041,-0.08906642,True
rr,liftoff,78.728635382,78.94564271,0.217007328,True
rr,landing,79.087480585,79.010758068,-0.076722517,True
rr,liftoff,81.607449303,81.849514764,0.242065461,True
rr,landing,81.967277695,81.90478977,-0.062487925,True
