x_m,y_m,z_m,sigma_min_m_rad,condition_number
2.155034755546682279e-01,1.898914263201961772e-02,-1.316365448781842140e-01,4.758144708537399500e-03,5.986040933678059872e+01
6.938823826479130485e-02,1.225926909842728479e-01,1.980034185121452156e-02,4.524691973112900112e-02,3.487500565075221548e+00
7.686823565896683252e-02,1.233161979702617761e-01,2.085788908031725036e-02,4.659978356243327929e-02,3.501084921455367205e+00
8.440950836071581254e-02,1.237957903948647131e-01,2.155890738360869557e-02,4.771892216983537882e-02,3.537078396080410858e+00
9.198712990606355833e-02,1.240298830424599180e-01,2.190107965783940486e-02,4.860458494567159587e-02,3.590192706791983213e+00
9.957605368577958360e-02,1.240177021574523641e-01,2.188327490759203048e-02,4.925817921195841526e-02,3.658204343331271424e+00
1.071511957329152331e-01,1.237592880017981956e-01,2.150555198360474402e-02,4.968197921810112161e-02,3.740327567756590810e+00
1.146875176338223168e-01,1.232554947219255542e-01,2.076915938824971247e-02,4.987880309945835061e-02,3.836580092685814236e+00
1.221601092886021867e-01,1.225079875254907330e-01,1.967653114880920512e-02,4.985165380179913674e-02,3.947544522511572396e+00
1.295442712474343672e-01,1.215192371773022306e-01,1.823127877219000298e-02,4.960331480189985459e-02,4.074303725300379320e+00
1.368155963506352268e-01,1.202925118326050175e-01,1.643817930766811736e-02,4.913588377131369173e-02,4.218473817477764953e+00
1.439500504025987837e-01,1.188318662347190025e-01,1.430315955712067183e-02,4.845021666630664608e-02,4.382316001590134569e+00
1.509240516129643772e-01,1.171421283127372925e-01,1.183327648493581047e-02,4.754524060483512199e-02,4.568938663872097017e+00
1.577145485424322480e-01,1.152288832235828508e-01,9.036693892351697899e-03,4.641707644894734613e-02,4.782627558936090040e+00
1.642990962955878931e-01,1.130984548911709020e-01,5.922655433324770791e-03,4.505789383646722351e-02,5.029378294595875154e+00
1.706559307088944821e-01,1.107578851036952888e-01,2.501454061118221772e-03,4.345441227582549915e-02,5.317767338700818414e+00
1.767640402886343498e-01,1.082149102381304434e-01,-1.215601993399394176e-03,4.158598967541281971e-02,5.660412737739340727e+00
1.826032356610222118e-01,1.054779356888814884e-01,-5.216226599292508870e-03,3.942237116527357726e-02,6.076499384709586060e+00
1.881542163049330640e-01,1.025560080851049272e-01,-9.487196335388331514e-03,3.692153788593076358e-02,6.596300420153414557e+00
1.933986343466701785e-01,9.945878538853118733e-02,-1.401439419816847415e-02,3.402887078105904656e-02,7.269627249891595255e+00
1.983191552059107021e-01,9.619650497062531835e-02,-1.878285626325373880e-02,3.067998938378795407e-02,8.182588835067443611e+00
2.028995148923727898e-01,9.277994977460238268e-02,-2.377682114624911011e-02,2.681017603451504167e-02,9.494006558071713897e+00
2.071245737638196527e-01,8.922041267414275445e-02,-2.897978209946508107e-02,2.237088534808323592e-02,1.152644832147211140e+01
2.109803665677116857e-01,8.552965914661481150e-02,-3.437454157231688290e-02,1.734735518189441800e-02,1.504559707767550947e+01
2.144541486011027898e-01,8.171988838418160761e-02,-3.994326805506215328e-02,1.176656798387525071e-02,2.243359630196621879e+01
2.175344378362059627e-01,7.780369297133341022e-02,-4.566755501798821365e-02,5.690493810012527132e-03,4.687631242267215015e+01
2.202110528723894012e-01,7.379401726212515833e-02,-5.152848175123542901e-02,7.983036492908117529e-04,3.373996325132108609e+02
2.224751465891587343e-01,6.970411459469585957e-02,-5.750667590416076030e-02,7.605265453480821412e-03,3.573284496513416997e+01
2.243192353888909252e-01,6.554750348449128738e-02,-6.358237751752660039e-02,1.460429387248854925e-02,1.876010433861208426e+01
2.257372239326623231e-01,6.133792294098532744e-02,-6.973550433686809269e-02,2.141489499220113751e-02,1.288849943934317110e+01
2.267244252874112687e-01,5.708928705559408734e-02,-7.594571819115504552e-02,2.460652208572642469e-02,1.129126801725674412e+01
2.272775764178415203e-01,5.281563901088454777e-02,-8.219249221734523103e-02,2.263720744923945413e-02,1.234581744169870987e+01
2.273948489718604637e-01,4.853110466309339122e-02,-8.845517870862848464e-02,2.000400259169038061e-02,1.404277984588371808e+01
2.270758553239028976e-01,4.424984585138114213e-02,-9.471307736210068939e-02,1.727346398323919771e-02,1.633417839777842673e+01
2.263216498561651524e-01,3.998601358815067480e-02,-1.009455037002855160e-01,1.451787984609274190e-02,1.950568253533815621e+01
2.251347254735141523e-01,3.575370128515177603e-02,-1.071318574403477969e-01,1.175485554245579017e-02,2.416108642970484510e+01
2.235190053635913721e-01,3.156689816997531456e-02,-1.132516905850152189e-01,8.990507484869500465e-03,3.165928948276642174e+01
2.214798300293471245e-01,2.743944304691155189e-02,-1.192847750101442561e-01,6.227885527952745602e-03,4.576974493967472313e+01
2.190239396368670322e-01,2.338497855500836636e-02,-1.252111693255312241e-01,3.469242802650408797e-03,8.222420726512874012e+01
2.161594517368371493e-01,1.941690607452221246e-02,-1.310112847879700004e-01,7.167484237344934729e-04,3.979819189316543770e+02
2.128958344332858021e-01,1.554834143081110231e-02,-1.366659500486921697e-01,2.027280858592077437e-03,1.406017194462258999e+02
2.092438750882884002e-01,1.179207154208342101e-02,-1.421564745211769121e-01,4.760314617733209068e-03,5.978881023720193610e+01
7.439407524311748843e-02,1.201563920168385036e-01,1.623921352464518381e-02,4.384272041920195956e-02,3.626625560149392857e+00
8.193744781025277812e-02,1.206253376466275840e-01,1.692466945110786963e-02,4.511176614861434758e-02,3.645731596905393168e+00
8.951608213850573148e-02,1.208487329563964208e-01,1.725120546999322352e-02,4.614311379368864208e-02,3.686184826602458831e+00
